B,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",110.473
B,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",83.3745
B,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",82.04
B,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",82.4308
B,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",138.828
B,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",113.876
B,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",113.522
B,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",71.9565
B,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",103.427
B,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",90.2001
B,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",81.8847
B,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",170.031
B,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",94.0884
B,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",97.6127
B,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",109.447
B,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",118.796
B,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",87.753
B,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",104.877
B,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",112.466
B,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",111.97
B,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",105.295
B,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",100.154
B,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",77.1317
B,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",154.922
B,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",97.6936
B,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",127.64
B,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",119.296
B,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",110.587
B,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",103.179
B,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",113.717
B,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",120.325
B,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",117.531
B,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",110.308
B,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",103.821
B,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",97.627
B,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",98.0336
B,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",71.7138
B,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",105.832
B,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",86.6558
B,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",101.403
B,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",136.516
B,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",101.712
B,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",130.313
B,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",94.8484
B,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",119.321
B,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",88.9694
B,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",104.84
B,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",119.939
B,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",72.4461
