A,2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",97.1893
A,2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",61.4047
A,2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",71.0552
A,2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",73.6455
A,2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",70.3938
A,2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",64.4556
A,2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",77.1096
A,2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",86.2202
A,2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",112.504
A,2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",69.6898
A,2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",48.5283
A,2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",58.5186
A,2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",65.5214
A,2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",76.2537
A,2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",78.3465
A,2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",81.9817
A,2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",56.7402
A,2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",77.3979
A,2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",73.0631
A,2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",76.9522
A,2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",61.1564
A,2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",70.5262
A,2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",54.8716
A,2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",67.6587
A,2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",93.0523
A,2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",73.4846
A,2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",80.3177
A,2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",96.2951
A,2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",74.4629
A,2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",73.316
A,2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",73.8388
A,2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",83.8366
A,2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",75.9891
A,2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",68.5027
A,2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",63.4045
A,2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",66.8315
A,2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",56.8049
A,2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",67.328
A,2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",64.1496
A,2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",45.0159
A,2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",61.3913
A,2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",62.9718
A,2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",74.3936
A,2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",66.2865
A,2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",61.2334
A,2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",61.9518
A,2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",55.9944
A,2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",63.541
A,2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",73.2934
A,2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",64.514
A,2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",49.623
A,2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",83.3487
A,2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",60.9265
A,2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",73.0416
A,2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",57.1584
A,2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",87.0236
A,2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",57.4161
A,2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",67.8289
A,2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",53.3187
A,2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",59.5807
A,2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",58.195
A,2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",63.6464
A,2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",65.1114
A,2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",78.142
A,2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",71.4238
A,2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",69.5819
A,2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",73.2945
A,2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",60.683
A,2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",48.4197
A,2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",51.7459
A,2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",63.63
A,2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",72.5062
A,2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",96.8942
A,2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",73.6902
A,2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",71.6747
A,2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",72.9272
A,2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",84.3505
A,2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",77.4816
A,2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",76.5924
A,2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",67.8103
A,2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",114.581
A,2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",56.0086
A,2,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",55.1133
A,2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",57.5126
A,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",112.361
A,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",135.877
A,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",154.768
A,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",168.003
A,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",116.984
A,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",150.067
A,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",119.845
A,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",115.715
A,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",105.296
A,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",113.987
A,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",108.455
A,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",123.654
A,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",99.9618
A,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",132.057
A,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",129.16
A,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",200.986
A,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",141.046
A,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",147.33
A,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",102.181
A,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",129.487
A,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",107.954
A,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",107.686
A,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",112.117
A,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",153.647
A,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",96.8896
A,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",131.615
A,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",123.8
A,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",146.42
A,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",155.802
A,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",110.418
A,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",123.209
A,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",135.004
A,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",103.746
A,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",114.499
A,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",107.43
A,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",129.776
A,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",145.183
A,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",216.635
A,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",162.937
A,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",117.779
A,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",154.946
A,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",144.751
A,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",117.508
A,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",105.513
A,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",99.1179
A,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",112.207
A,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",110.432
A,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",109.424
A,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",118.48
A,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",209.317
A,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",129.393
A,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",107.639
A,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",110.457
A,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",107.618
A,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",124.976
A,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",119.355
A,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",116.809
A,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",120.118
A,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",115.695
A,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",88.2542
A,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",150.143
A,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",133.89
A,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",140.011
A,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",176.413
A,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",124.208
A,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",122.87
