A,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",112.35
A,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",135.877
A,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",154.768
A,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",133.063
A,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",108.997
A,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",151.163
A,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",121.112
A,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",115.715
A,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",101.099
A,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",113.987
A,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",117.662
A,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",123.654
A,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",99.3715
A,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",132.057
A,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",129.16
A,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",192.26
A,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",127.954
A,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",146.383
A,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",121.203
A,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",129.487
A,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",103.076
A,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",107.686
A,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",107.703
A,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",153.647
A,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",88.9506
A,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",131.615
A,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",123.8
A,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",127.497
A,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",127.318
A,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",112.649
A,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",127.526
A,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",135.004
A,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",105.023
A,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",114.499
A,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",108.048
A,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",129.776
A,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",145.266
A,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",216.635
A,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",162.937
A,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",120.626
A,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",107.698
A,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",143.817
A,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",113.499
A,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",105.513
A,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",106.354
A,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",112.207
A,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",107.512
A,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",109.424
A,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",118.31
A,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",209.317
A,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",129.393
A,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",136.37
A,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",100.367
A,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",99.6863
A,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",138.576
A,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",119.355
A,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",148.311
A,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",120.118
A,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",132.583
A,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",88.2542
A,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",150.166
A,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",133.89
A,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",140.011
A,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",182.008
A,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",118.098
A,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",120.31
A,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",126.581
A,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",107.994
A,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",112.598
A,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",104.679
A,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",99.9366
A,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",161.097
A,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",124.953
A,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",247.908
A,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",137.802
A,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",129.363
A,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",188.959
A,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",159.714
A,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",120.644
A,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",130.381
A,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",113.509
A,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",126.441
A,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",107.77
A,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",125.198
